length_natural,od,wire_dia,length_max,load_min,load_max,stiffness,material,pkg_qty,part_number,pkg_cost
0.04445,0.0127,0.0016002,0.06985,8.89644,93.41262,3327.40866141732,Music-Wire Steel,3,9654K464,10.38
0.04445,0.0127,0.0017526,0.06223,9.6971196,107.6914062,5481.46795275591,Music-Wire Steel,3,5108N578,16.12
0.04445,0.0127,0.001905,0.059944,13.34466,146.79126,8581.21181102362,Music-Wire Steel,3,9654K465,11.54
0.04445,0.015875,0.001397,0.09017,4.44822,53.37864,1068.27330708661,Music-Wire Steel,1,8594N119,5.42
0.04445,0.015875,0.0016002,0.08001,4.44822,75.61974,2101.52125984252,Music-Wire Steel,1,8594N127,5.56
0.04445,0.015875,0.0017526,0.07239,8.89644,102.30906,3327.40866141732,Music-Wire Steel,1,8594N137,6.8
0.04445,0.01651,0.001397,0.080264,4.003398,44.927022,1190.86204724409,Music-Wire Steel,3,5108N597,10.55
0.04445,0.01651,0.001397,0.11811,5.2488996,50.042475,607.689897637795,Music-Wire Steel,1,9044K412,4.74
0.04445,0.01651,0.0016002,0.094996,9.341262,73.39563,1267.91782677165,Music-Wire Steel,1,9044K417,4.86
0.04445,0.01651,0.0017526,0.066548,8.451618,88.074756,3625.12417322835,Music-Wire Steel,3,5108N616,15.03
0.047625,0.0039624,0.000508,0.074803,1.779288,7.4285274,208.400858267717,Music-Wire Steel,12,9654K811,12.29
0.047625,0.0047752,0.0004064,0.128905,0.4893042,3.336165,35.0253543307087,Music-Wire Steel,12,9654K816,12.71
0.047625,0.0047752,0.000635,0.069723,3.0247896,11.6543364,392.283968503937,Music-Wire Steel,12,9654K819,11.97
0.047625,0.0055626,0.0004064,0.159131,0.3558576,2.891343,22.7664803149606,Music-Wire Steel,12,9654K413,12.94
0.047625,0.0055626,0.000508,0.109347,0.889644,5.4268284,73.5532440944882,Music-Wire Steel,12,9654K32,12.46
0.047625,0.0055626,0.0005842,0.089281,1.6013592,8.006796,154.111559055118,Music-Wire Steel,12,9654K417,12.45
0.047625,0.00635,0.000381,0.229743,0.1779288,2.0906634,10.5076062992126,Music-Wire Steel,12,9654K512,13.43
0.047625,0.00635,0.000508,0.076835,0.667233,4.7595954,140.101417322835,Music-Wire Steel,12,9654K515,12.94
0.047625,0.00635,0.0005842,0.104013,1.2010194,7.0281876,103.324795275591,Music-Wire Steel,12,9654K518,12.71
0.047625,0.0071374,0.0004064,0.246507,0.1779288,2.2685922,10.5076062992126,Music-Wire Steel,12,9654K48,13.66
0.047625,0.0071374,0.000635,0.105791,1.334466,7.9623138,113.832401574803,Music-Wire Steel,12,9654K52,12.71
0.047625,0.0079502,0.000508,0.179705,0.3558576,3.8254692,26.2690157480315,Music-Wire Steel,12,9654K615,13.17
0.047625,0.0079502,0.0005842,0.139319,0.7117152,5.6937216,54.2892992125984,Music-Wire Steel,12,9654K618,12.94
0.047625,0.0079502,0.000635,0.121285,1.0230906,7.2061164,84.0608503937008,Music-Wire Steel,12,9654K712,12.71
0.047625,0.0087376,0.000635,0.134493,0.8006796,6.5833656,66.5481732283465,Music-Wire Steel,12,9654K717,12.94
0.047625,0.0087376,0.0007112,0.111887,1.3789482,9.0298866,119.086204724409,Music-Wire Steel,12,9654K913,12.71
0.047625,0.009525,0.0009906,0.0764032,4.3592556,20.9511162,563.908204724409,Music-Wire Steel,1,9654K592,4.34
0.0508,0.003048,0.0004064,0.100838,0.889644,7.117152,122.58874015748,Music-Wire Steel,5,5108N082,10.45
0.0508,0.003048,0.0004572,0.084836,0.889644,9.786084,245.177480314961,Music-Wire Steel,5,5108N089,10.45
0.0508,0.003048,0.000508,0.076454,1.334466,13.34466,455.329606299213,Music-Wire Steel,5,5108N101,10.45
0.0508,0.003048,0.0005588,0.071628,1.556877,17.3035758,753.045118110236,Music-Wire Steel,5,5108N112,10.45
0.0508,0.004572,0.0004572,0.143764,0.6227508,6.894741,70.0507086614173,Music-Wire Steel,5,5108N123,14.92
0.0508,0.004572,0.000508,0.122174,0.8451618,9.2522976,122.58874015748,Music-Wire Steel,5,5108N131,14.92
0.0508,0.004572,0.0005588,0.103378,0.889644,11.565372,210.152125984252,Music-Wire Steel,5,5108N14,14.92
0.0508,0.004572,0.0006096,0.095504,1.3789482,15.346359,315.228188976378,Music-Wire Steel,5,5108N152,14.92
0.0508,0.004572,0.0006604,0.085344,1.779288,18.682524,490.354960629921,Music-Wire Steel,5,5108N165,14.92
0.0508,0.004572,0.0007366,0.07747,2.3130744,25.8886404,875.633858267717,Music-Wire Steel,5,5108N173,14.92
0.0508,0.004572,0.0007874,0.071882,2.668932,30.247896,1313.45078740157,Music-Wire Steel,5,5108N186,14.92
0.0508,0.004572,0.0008636,0.067818,3.6030582,39.9005334,2136.54661417323,Music-Wire Steel,5,5108N199,14.92
0.0508,0.0047752,0.0005842,0.08509,2.3575566,10.4088348,238.172409448819,Zinc-Plated Spring-Tempered Steel,12,9654K105,9.67
0.0508,0.006096,0.0004572,0.219456,0.4893042,5.2488996,35.0253543307087,Music-Wire Steel,5,5108N205,14.92
0.0508,0.006096,0.0005588,0.154178,0.8451618,9.2078154,87.5633858267717,Music-Wire Steel,5,5108N216,14.92
0.0508,0.006096,0.0006604,0.11684,1.334466,14.679126,192.639448818898,Music-Wire Steel,5,5108N23,14.92
0.0508,0.006096,0.0007366,0.102616,1.779288,20.01699,350.253543307087,Music-Wire Steel,5,5108N242,14.92
0.0508,0.006096,0.0007874,0.09271,2.22411,23.575566,507.867637795276,Music-Wire Steel,5,5108N26,14.92
0.0508,0.006096,0.0008636,0.08509,2.891343,31.13754,823.095826771653,Music-Wire Steel,5,5108N278,14.92
0.0508,0.006096,0.0009398,0.077216,3.558576,38.699514,1330.96346456693,Music-Wire Steel,5,5108N292,14.92
0.0508,0.006096,0.0010414,0.071374,4.670631,51.821763,2294.16070866142,Music-Wire Steel,5,5108N308,14.92
0.0508,0.00635,0.0007366,0.092456,2.9803074,14.901537,287.207905511811,Zinc-Plated Spring-Tempered Steel,12,9654K113,10.26
0.0508,0.00762,0.0007874,0.120142,1.7348058,19.5276858,262.690157480315,Music-Wire Steel,5,5108N323,14.92
0.0508,0.00762,0.0009398,0.09525,2.891343,32.027184,647.96905511811,Music-Wire Steel,5,5108N331,14.92
0.0508,0.00762,0.0010922,0.08636,4.44822,53.37864,1313.45078740157,Music-Wire Steel,1,8594N111,4.57
0.0508,0.00762,0.0012446,0.071882,6.227508,69.392232,2977.15511811024,Music-Wire Steel,5,5108N341,14.92
0.0508,0.00762,0.001397,0.06604,8.5405824,94.7915682,5639.0820472441,Music-Wire Steel,3,9044K207,5.89
0.0508,0.0079502,0.0007366,0.114046,1.9572168,11.6098542,154.111559055118,Zinc-Plated Spring-Tempered Steel,12,9654K343,12.23
0.0508,0.0079502,0.000889,0.088646,4.3592556,20.684223,432.563125984252,Zinc-Plated Spring-Tempered Steel,6,9654K185,6.5
0.0508,0.0091186,0.0006604,0.2413,0.444822,10.675728,52.538031496063,Music-Wire Steel,1,8594N115,4.45
0.0508,0.009144,0.0007874,0.147828,1.4679126,16.4139318,157.614094488189,Music-Wire Steel,5,5108N366,14.92
0.0508,0.009144,0.0008636,0.128524,1.9127346,21.2624916,245.177480314961,Music-Wire Steel,5,5108N377,14.92
0.0508,0.009144,0.0009398,0.112776,2.22411,26.244498,385.278897637795,Music-Wire Steel,5,5108N391,14.92
0.0508,0.009144,0.0009906,0.106426,2.8023786,31.2265044,507.867637795276,Music-Wire Steel,5,5108N405,14.92
0.0508,0.009144,0.0010414,0.098806,3.113754,35.140938,665.481732283465,Music-Wire Steel,5,5108N417,14.92
0.0508,0.009144,0.001143,0.088646,4.003398,45.371844,1085.78598425197,Music-Wire Steel,3,9044K257,5.89
0.0508,0.009144,0.0012446,0.082042,5.337864,58.716504,1716.24236220472,Music-Wire Steel,5,5108N442,14.92
0.0508,0.009144,0.001397,0.072898,7.117152,78.288672,3187.30724409449,Music-Wire Steel,5,5108N457,15.35
0.0508,0.009144,0.0014732,0.070612,8.4071358,93.5015844,4273.09322834646,Music-Wire Steel,5,5108N471,15.63
0.0508,0.009525,0.000889,0.10668,2.8468608,16.9477182,253.933818897638,Zinc-Plated Spring-Tempered Steel,12,9654K357,12.23
0.0508,0.009525,0.0012192,0.073406,10.5867636,42.3915366,1402.76544094488,Zinc-Plated Spring-Tempered Steel,3,9654K365,3.64
0.0508,0.010668,0.0009398,0.132842,2.22411,23.130744,262.690157480315,Music-Wire Steel,5,5108N488,15.47
0.0508,0.010668,0.001143,0.101854,3.6475404,40.3008732,718.019763779528,Music-Wire Steel,5,5108N499,15.47
0.0508,0.010668,0.001397,0.081788,6.227508,70.281876,2066.49590551181,Music-Wire Steel,5,5108N51,15.47
0.0508,0.0127,0.0008636,0.1778,1.3789482,15.5242878,105.076062992126,Music-Wire Steel,5,5108N519,15.63
0.0508,0.0127,0.0009398,0.17018,1.779288,21.351456,166.370433070866,Music-Wire Steel,3,9654K474,10.38
0.0508,0.0127,0.0010414,0.135382,2.22411,25.799676,262.690157480315,Music-Wire Steel,5,5108N536,15.63
0.0508,0.0127,0.001143,0.117094,3.113754,33.36165,455.329606299213,Music-Wire Steel,3,9044K321,6.27
0.0508,0.0127,0.0012446,0.105156,3.9144336,43.370145,735.532440944882,Music-Wire Steel,5,5108N556,16.18
0.0508,0.0127,0.001397,0.09144,5.337864,58.271682,1295.93811023622,Music-Wire Steel,3,9044K343,6.53
0.0508,0.0127,0.0016002,0.080264,7.561974,83.626536,2591.87622047244,Music-Wire Steel,3,9044K369,6.98
0.0508,0.0127,0.0017526,0.073406,9.6971196,107.6914062,4325.63125984252,Music-Wire Steel,3,5108N579,16.12
0.0508,0.0127,0.001905,0.070866,13.34466,146.79126,6654.81732283465,Music-Wire Steel,3,9654K484,11.64
0.0508,0.015875,0.001397,0.11176,4.44822,53.37864,788.070472440945,Music-Wire Steel,1,8594N12,5.51
0.0508,0.015875,0.0016002,0.09652,8.89644,75.61974,1558.62826771654,Music-Wire Steel,1,8594N128,5.56
0.0508,0.015875,0.0017526,0.0889,8.89644,102.30906,2451.77480314961,Music-Wire Steel,1,8594N138,6.93
0.0508,0.01651,0.001397,0.10668,4.003398,44.927022,718.019763779528,Music-Wire Steel,3,5108N598,10.55
0.0508,0.01651,0.001397,0.143256,5.2488996,50.042475,485.101157480315,Music-Wire Steel,1,9044K413,4.99
0.0508,0.01651,0.0016002,0.1143,9.341262,73.39563,1010.48147244094,Music-Wire Steel,1,9044K418,5.19
0.0508,0.01651,0.0017526,0.082804,8.451618,88.074756,2486.80015748031,Music-Wire Steel,3,5108N617,15.03
0.0508,0.01905,0.0012446,0.117856,2.6244498,29.4027342,402.79157480315,Music-Wire Steel,3,5108N626,14.1
0.0508,0.01905,0.0012446,0.212344,2.1796278,31.13754,178.629307086614,Music-Wire Steel,1,9044K421,4.89
0.0508,0.01905,0.001397,0.11938,3.558576,44.037378,595.431023622047,Music-Wire Steel,3,9654K505,11.39
0.0508,0.01905,0.001397,0.170688,3.6920226,43.370145,330.989598425197,Music-Wire Steel,1,9044K424,5.15
0.0508,0.01905,0.0016002,0.095758,5.337864,56.937216,1138.32401574803,Music-Wire Steel,3,5108N638,15.03
0.0508,0.01905,0.001905,0.080264,8.451618,92.078154,2837.0537007874,Music-Wire Steel,3,5108N657,15.95
0.0508,0.01905,0.002159,0.071882,12.3215694,137.0941404,5936.79755905512,Music-Wire Steel,3,5108N668,16.12
0.0508,0.01905,0.002413,0.066802,16.5028962,183.3111462,10420.0429133858,Music-Wire Steel,2,5108N677,11.43
0.0508,0.01905,0.002667,0.0635,22.018689,244.4741712,17547.702519685,Music-Wire Steel,2,5108N688,12.42
0.0508,0.01905,0.002921,0.061976,26.68932,324.72006,26444.142519685,Music-Wire Steel,3,9654K525,12.12
0.0508,0.01905,0.003175,0.059182,35.1854202,391.1764668,41960.374488189,Music-Wire Steel,2,5108N703,12.2
0.0508,0.02159,0.002159,0.069342,10.675728,115.208898,5954.31023622047,Music-Wire Steel,2,5108N729,12.7
0.05715,0.003048,0.0004572,0.098806,0.889644,9.786084,227.664803149606,Music-Wire Steel,5,5108N09,10.45
0.05715,0.004572,0.0004572,0.164084,0.6227508,6.894741,52.538031496063,Music-Wire Steel,5,5108N124,14.92
0.05715,0.004572,0.000508,0.139192,0.8451618,9.2522976,105.076062992126,Music-Wire Steel,5,5108N132,14.92
0.05715,0.004572,0.0005588,0.121412,0.889644,11.565372,175.126771653543,Music-Wire Steel,5,5108N141,14.92
0.05715,0.004572,0.0006604,0.098552,1.779288,18.682524,420.304251968504,Music-Wire Steel,5,5108N166,14.92
0.05715,0.004572,0.0007366,0.087884,2.3130744,25.8886404,770.557795275591,Music-Wire Steel,5,5108N174,14.92
0.05715,0.004572,0.0007874,0.08128,2.668932,30.247896,1138.32401574803,Music-Wire Steel,5,5108N187,14.92
0.05715,0.0047752,0.0005842,0.100584,2.3575566,10.7202102,194.390716535433,Zinc-Plated Spring-Tempered Steel,12,9654K106,10.08
0.05715,0.006096,0.0005588,0.177292,0.8451618,9.2078154,70.0507086614173,Music-Wire Steel,5,5108N217,14.92
0.05715,0.006096,0.0006604,0.136652,1.334466,14.679126,175.126771653543,Music-Wire Steel,5,5108N231,14.92
0.05715,0.006096,0.0007874,0.105664,2.22411,23.575566,437.816929133858,Music-Wire Steel,5,5108N261,14.92
0.05715,0.006096,0.0008636,0.096774,2.891343,31.13754,718.019763779528,Music-Wire Steel,5,5108N279,14.92
0.05715,0.006096,0.0009398,0.08763,3.558576,38.699514,1138.32401574803,Music-Wire Steel,5,5108N293,14.92
0.05715,0.006096,0.0010414,0.080772,4.670631,51.821763,1996.44519685039,Music-Wire Steel,5,5108N309,14.92
0.05715,0.00635,0.0007366,0.10414,2.9803074,14.9905014,253.933818897638,Zinc-Plated Spring-Tempered Steel,12,9654K114,10.26
0.05715,0.00762,0.0007874,0.13843,1.7348058,19.5276858,210.152125984252,Music-Wire Steel,5,5108N324,14.92
0.05715,0.00762,0.0009398,0.10922,2.891343,32.027184,560.405669291339,Music-Wire Steel,5,5108N332,14.92
0.05715,0.00762,0.0010922,0.10033,4.44822,53.37864,1138.32401574803,Music-Wire Steel,1,8594N112,4.37
0.05715,0.00762,0.0012446,0.081788,6.227508,69.392232,2556.85086614173,Music-Wire Steel,5,5108N342,14.92
0.05715,0.00762,0.001397,0.07493,8.5405824,94.7915682,4851.01157480315,Music-Wire Steel,3,9044K209,5.89
0.05715,0.0079502,0.0007366,0.131064,1.9572168,11.6543364,131.345078740157,Zinc-Plated Spring-Tempered Steel,12,9654K122,12.82
0.05715,0.0079502,0.000889,0.100838,4.3592556,20.3283654,376.522559055118,Zinc-Plated Spring-Tempered Steel,12,9654K186,12.14
0.05715,0.009144,0.0007874,0.172466,1.4679126,16.4139318,122.58874015748,Music-Wire Steel,5,5108N367,14.92
0.05715,0.009144,0.0008636,0.14986,1.9127346,21.2624916,210.152125984252,Music-Wire Steel,5,5108N378,14.92
0.05715,0.009144,0.0009398,0.130556,2.22411,26.244498,315.228188976378,Music-Wire Steel,5,5108N392,14.92
0.05715,0.009144,0.0009906,0.122936,2.8023786,31.2265044,437.816929133858,Music-Wire Steel,5,5108N406,14.92
0.05715,0.009144,0.0010414,0.1143,3.113754,35.140938,560.405669291339,Music-Wire Steel,5,5108N418,14.92
0.05715,0.009144,0.001143,0.1016,4.003398,45.371844,928.17188976378,Music-Wire Steel,3,9044K259,5.89
0.05715,0.009144,0.0012446,0.09398,5.337864,58.716504,1453.55220472441,Music-Wire Steel,5,5108N443,14.92
0.05715,0.009144,0.001397,0.083312,7.117152,78.288672,2714.46496062992,Music-Wire Steel,5,5108N458,15.35
0.05715,0.009144,0.0014732,0.080518,8.4071358,93.5015844,3625.12417322835,Music-Wire Steel,5,5108N472,15.63
0.05715,0.009525,0.000889,0.121666,2.8468608,16.903236,218.908464566929,Zinc-Plated Spring-Tempered Steel,3,9654K193,3.76
0.05715,0.009525,0.0012192,0.08636,10.5867636,42.3915366,1089.28851968504,Zinc-Plated Spring-Tempered Steel,3,9654K211,3.76
0.05715,0.010668,0.0009398,0.15621,2.22411,23.130744,210.152125984252,Music-Wire Steel,5,5108N489,15.47
0.05715,0.010668,0.001143,0.118618,3.6475404,40.3008732,595.431023622047,Music-Wire Steel,5,5108N5,15.47
0.05715,0.010668,0.001397,0.094234,6.227508,70.281876,1716.24236220472,Music-Wire Steel,5,5108N511,15.47
0.05715,0.0127,0.0008636,0.215392,1.3789482,15.5242878,87.5633858267717,Music-Wire Steel,5,5108N52,15.63
0.05715,0.0127,0.0009398,0.187198,1.779288,19.572168,140.101417322835,Music-Wire Steel,5,5108N524,15.63
0.05715,0.0127,0.0010414,0.16002,2.22411,25.799676,227.664803149606,Music-Wire Steel,5,5108N537,15.63
0.05715,0.0127,0.001143,0.139446,3.113754,33.36165,367.766220472441,Music-Wire Steel,5,5108N548,15.63
0.05715,0.0127,0.0012446,0.124206,3.9144336,43.370145,595.431023622047,Music-Wire Steel,5,5108N557,16.18
0.05715,0.0127,0.001397,0.108966,5.337864,58.271682,1068.27330708661,Music-Wire Steel,5,5108N568,16.18
0.05715,0.0127,0.0016002,0.09271,7.561974,83.626536,2136.54661417323,Music-Wire Steel,3,9044K371,7.55
0.05715,0.0127,0.0017526,0.084582,9.6971196,107.6914062,3555.07346456693,Music-Wire Steel,3,5108N58,15.03
0.05715,0.0127,0.001905,0.079248,12.232605,135.7151922,5604.05669291339,Music-Wire Steel,3,5108N589,16.12
0.05715,0.015875,0.0017526,0.10287,8.89644,102.30906,1926.39448818898,Music-Wire Steel,1,8594N139,6.8
0.05715,0.01651,0.001397,0.130302,4.003398,44.927022,560.405669291339,Music-Wire Steel,3,5108N599,10.55
0.05715,0.01651,0.0016002,0.109728,6.227508,65.833656,1120.81133858268,Music-Wire Steel,3,5108N608,11.05
0.05715,0.01905,0.0016002,0.118618,5.337864,56.937216,840.608503937008,Music-Wire Steel,3,5108N639,15.03
0.05715,0.01905,0.0016002,0.157988,6.8502588,63.387135,560.405669291339,Music-Wire Steel,1,9044K428,5.44
0.05715,0.01905,0.001905,0.097282,8.451618,92.078154,2066.49590551181,Music-Wire Steel,3,5108N658,15.95
0.05715,0.01905,0.002159,0.08636,12.3215694,137.0941404,4273.09322834646,Music-Wire Steel,3,5108N669,16.12
0.05715,0.01905,0.002667,0.074676,22.018689,244.4741712,12679.1782677165,Music-Wire Steel,2,5108N689,12.42
0.05715,0.01905,0.002921,0.07112,27.8903394,309.9964518,20227.1421259843,Music-Wire Steel,2,5108N697,12.1
0.05715,0.01905,0.003175,0.06858,35.1854202,391.1764668,31470.2808661417,Music-Wire Steel,2,5108N704,12.2
0.05715,0.02159,0.002159,0.089408,10.675728,115.208898,3362.43401574803,Music-Wire Steel,2,5108N73,12.7
0.0587502,0.00635,0.000889,0.1374902,6.4944012,18.2821842,749.542582677165,Zinc-Plated Spring-Tempered Steel,6,9654K612,9.39
0.0635,0.003048,0.0005588,0.089916,1.556877,17.3035758,595.431023622047,Music-Wire Steel,5,5108N114,10.45
0.0635,0.0035814,0.0004064,0.118618,0.9341262,4.4037378,63.0456377952756,Music-Wire Steel,12,9654K13,12.56
0.0635,0.0039624,0.000508,0.101854,1.779288,7.4285274,147.106488188976,Music-Wire Steel,12,9654K812,12.71
0.0635,0.004572,0.0004572,0.184658,0.6227508,6.894741,52.538031496063,Music-Wire Steel,5,5108N125,14.92
0.0635,0.004572,0.000508,0.156464,0.8451618,9.2522976,87.5633858267717,Music-Wire Steel,5,5108N133,14.92
0.0635,0.004572,0.0006096,0.121412,1.3789482,15.346359,245.177480314961,Music-Wire Steel,5,5108N154,14.92
0.0635,0.004572,0.0006604,0.110236,1.779288,18.682524,367.766220472441,Music-Wire Steel,5,5108N167,14.92
0.0635,0.004572,0.0007874,0.092202,2.668932,30.247896,980.709921259842,Music-Wire Steel,5,5108N188,14.92
0.0635,0.0047752,0.000381,0.2032,0.3558576,2.8023786,17.5126771653543,Music-Wire Steel,12,9654K814,13.91
0.0635,0.0047752,0.0005842,0.112522,2.3575566,10.6312458,169.872968503937,Zinc-Plated Spring-Tempered Steel,12,9654K107,10.32
0.0635,0.0047752,0.000635,0.094996,3.0247896,11.6543364,274.949031496063,Music-Wire Steel,12,9654K411,12.72
0.0635,0.0055626,0.0004064,0.224282,0.3558576,2.891343,15.7614094488189,Music-Wire Steel,12,9654K415,14.14
0.0635,0.0055626,0.0005842,0.123444,1.6013592,8.006796,106.827330708661,Music-Wire Steel,12,9654K418,13.18
0.0635,0.006096,0.0004572,0.287782,0.4893042,5.2488996,17.5126771653543,Music-Wire Steel,5,5108N206,14.92
0.0635,0.006096,0.0005588,0.200406,0.8451618,9.2078154,52.538031496063,Music-Wire Steel,5,5108N218,14.92
0.0635,0.006096,0.0007366,0.131826,1.779288,20.01699,262.690157480315,Music-Wire Steel,5,5108N244,14.92
0.0635,0.006096,0.0007874,0.118364,2.22411,23.575566,385.278897637795,Music-Wire Steel,5,5108N262,14.92
0.0635,0.006096,0.0008636,0.108458,2.891343,31.13754,630.456377952756,Music-Wire Steel,5,5108N28,14.92
0.0635,0.006096,0.0009398,0.09779,3.558576,38.699514,1015.73527559055,Music-Wire Steel,5,5108N294,14.92
0.0635,0.006096,0.0010414,0.090424,4.670631,51.821763,1751.26771653543,Music-Wire Steel,5,5108N31,14.92
0.0635,0.00635,0.000381,0.33655,0.1779288,2.0906634,7.00507086614173,Music-Wire Steel,12,9654K513,14.86
0.0635,0.00635,0.000508,0.186436,0.667233,4.7595954,33.2740866141732,Music-Wire Steel,12,9654K516,13.91
0.0635,0.00635,0.0005842,0.146812,1.2010194,7.0281876,70.0507086614173,Music-Wire Steel,12,9654K519,13.66
0.0635,0.00635,0.0007366,0.117602,2.9803074,14.9460192,222.411,Zinc-Plated Spring-Tempered Steel,12,9654K115,11.51
0.0635,0.0071374,0.0004064,0.36195,0.1779288,2.2685922,7.00507086614173,Music-Wire Steel,12,9654K49,15.12
0.0635,0.0071374,0.000635,0.149606,1.334466,7.9623138,77.0557795275591,Music-Wire Steel,12,9654K53,13.66
0.0635,0.00762,0.0007874,0.156718,1.7348058,19.5276858,192.639448818898,Music-Wire Steel,5,5108N325,14.92
0.0635,0.00762,0.0009398,0.12319,2.891343,32.027184,490.354960629921,Music-Wire Steel,5,5108N333,14.92
0.0635,0.00762,0.0012446,0.091694,6.227508,69.392232,2241.62267716535,Music-Wire Steel,5,5108N343,14.92
0.0635,0.00762,0.001397,0.08382,8.5405824,94.7915682,4255.5805511811,Music-Wire Steel,3,9044K211,5.89
0.0635,0.0079502,0.000508,0.26162,0.3558576,3.8254692,17.5126771653543,Music-Wire Steel,12,9654K616,14.63
0.0635,0.0079502,0.0005842,0.198882,0.7117152,5.6937216,36.7766220472441,Music-Wire Steel,12,9654K619,14.14
0.0635,0.0079502,0.000635,0.173736,1.0230906,7.2061164,56.0405669291339,Music-Wire Steel,12,9654K713,13.91
0.0635,0.0079502,0.0007366,0.150368,1.9572168,11.6098542,112.081133858268,Zinc-Plated Spring-Tempered Steel,12,9654K123,13.19
0.0635,0.0079502,0.000889,0.115062,4.3592556,20.7731874,320.481992125984,Zinc-Plated Spring-Tempered Steel,12,9654K187,12.5
0.0635,0.0087376,0.000635,0.201168,0.8006796,6.5833656,42.0304251968504,Music-Wire Steel,12,9654K718,14.37
0.0635,0.0087376,0.0007112,0.162814,1.3789482,8.89644,77.0557795275591,Music-Wire Steel,12,9654K69,14.14
0.0635,0.009144,0.0008636,0.17018,1.9127346,21.2624916,175.126771653543,Music-Wire Steel,5,5108N379,14.92
0.0635,0.009144,0.0009398,0.147574,2.22411,26.244498,280.202834645669,Music-Wire Steel,5,5108N393,14.92
0.0635,0.009144,0.0009906,0.1397,2.8023786,31.2265044,367.766220472441,Music-Wire Steel,5,5108N407,14.92
0.0635,0.009144,0.0010414,0.129032,3.113754,35.140938,472.842283464567,Music-Wire Steel,5,5108N419,14.92
0.0635,0.009144,0.001143,0.114554,4.003398,45.371844,805.583149606299,Music-Wire Steel,5,5108N429,14.92
0.0635,0.009144,0.0012446,0.105918,5.337864,58.716504,1260.91275590551,Music-Wire Steel,5,5108N444,14.92
0.0635,0.009144,0.0014732,0.090424,8.4071358,93.5015844,3152.28188976378,Music-Wire Steel,5,5108N473,15.63
0.0635,0.009525,0.000889,0.140208,2.8468608,16.9477182,183.88311023622,Zinc-Plated Spring-Tempered Steel,3,9654K194,3.67
0.0635,0.009525,0.0012192,0.096012,10.5867636,42.3915366,977.207385826772,Zinc-Plated Spring-Tempered Steel,6,9654K212,7.03
0.0635,0.010668,0.0009398,0.179578,2.22411,23.130744,175.126771653543,Music-Wire Steel,5,5108N49,15.47
0.0635,0.010668,0.001143,0.135382,3.6475404,40.3008732,507.867637795276,Music-Wire Steel,5,5108N501,15.47
0.0635,0.010668,0.001397,0.106934,6.227508,70.281876,1471.06488188976,Music-Wire Steel,5,5108N512,15.47
0.0635,0.0110998,0.001397,0.091694,12.2770872,53.7344976,1476.31868503937,Zinc-Plated Spring-Tempered Steel,1,9654K901,3.07
0.0635,0.0111252,0.0012192,0.10668,7.339563,35.58576,656.725393700787,Zinc-Plated Spring-Tempered Steel,6,9654K215,7.78
0.0635,0.0127,0.0009398,0.216916,1.779288,19.572168,122.58874015748,Music-Wire Steel,5,5108N525,15.63
0.0635,0.0127,0.001143,0.161544,3.113754,33.36165,315.228188976378,Music-Wire Steel,5,5108N549,15.63
0.0635,0.0127,0.0012446,0.143256,3.9144336,43.370145,490.354960629921,Music-Wire Steel,5,5108N558,16.18
0.0635,0.0127,0.001397,0.10033,9.341262,47.1956142,1024.49161417323,Zinc-Plated Spring-Tempered Steel,1,9654K908,3.18
0.0635,0.0127,0.001397,0.122428,5.337864,58.271682,893.146535433071,Music-Wire Steel,3,9044K347,6.53
0.0635,0.0127,0.0016002,0.104648,7.561974,83.626536,1821.31842519685,Music-Wire Steel,3,9044K373,7.55
0.0635,0.0127,0.0017526,0.095758,9.6971196,107.6914062,3029.6931496063,Music-Wire Steel,3,5108N581,15.03
0.0635,0.0127,0.001905,0.089662,12.232605,135.7151922,4710.91015748031,Music-Wire Steel,3,5108N59,16.12
0.0635,0.015875,0.001397,0.15748,4.44822,53.37864,507.867637795276,Music-Wire Steel,1,8594N122,5.42
0.0635,0.015875,0.0016002,0.13208,8.89644,75.61974,1015.73527559055,Music-Wire Steel,1,8594N13,5.56
0.0635,0.015875,0.0017526,0.11938,8.89644,102.30906,1646.19165354331,Music-Wire Steel,1,8594N14,6.8
0.0635,0.01651,0.001397,0.19304,5.2488996,50.042475,344.99974015748,Music-Wire Steel,1,9044K415,5.14
0.0635,0.01651,0.0016002,0.152908,9.341262,73.39563,716.268496062992,Music-Wire Steel,1,9044K431,5.48
0.0635,0.01651,0.0017526,0.11557,8.451618,88.074756,1541.11559055118,Music-Wire Steel,3,5108N619,15.03
0.0635,0.01905,0.001397,0.235712,3.6920226,43.370145,229.416070866142,Music-Wire Steel,1,9044K426,5.51
0.0635,0.01905,0.0016002,0.141224,5.337864,56.937216,647.96905511811,Music-Wire Steel,3,5108N64,15.03
0.0635,0.01905,0.0016002,0.18288,6.8502588,63.387135,474.593551181102,Music-Wire Steel,1,9044K429,5.78
0.0635,0.01905,0.0017526,0.124206,6.894741,76.7762772,1155.83669291339,Music-Wire Steel,3,5108N65,15.12
0.0635,0.01905,0.001905,0.114554,8.451618,92.078154,1628.67897637795,Music-Wire Steel,3,5108N659,15.95
0.0635,0.01905,0.002159,0.100838,12.3215694,137.0941404,3327.40866141732,Music-Wire Steel,3,5108N67,16.12
0.0635,0.01905,0.002413,0.091948,16.5028962,183.3111462,5831.72149606299,Music-Wire Steel,2,5108N679,11.43
